"Number.Items","Number.Students.Original","Number.Students.Removed","Number.Run","Alpha","Model.RMSEA","Model.SRMSR","Model.TLI","Model.CFI","RMSE.Item.Discrimination","RMSE.Item.Difficulty","RMSE.Theta","RMSE.EstExpSc.SimSumSc","RMSE.EstExpSc.WSc","RMSE.WSc.SimSumSc","RMSE.TrExpSc.SimSumSc","RMSE.TrExpSc.WSc","RMSE.TrExpSc.EstExpSc","R2.EstTh.SimSumSc","R2.EstTh.WSc","R2.EstExpSc.SimSumSc","R2.EstExpSc.WSc","R2.TrTh.SimSumSc","R2.TrTh.WSc","R2.TrExpSc.SimSumSc","R2.TrExpSc.WSc","CORR.2PLDiff.2PLDisc","CORR.EstTh.SimSumSc","CORR.EstTh.WSc","CORR.EstTh.EstExpSc","CORR.SimSumSc.WSc","CORR.SimSumSc.EstExpSc","CORR.WScvEstExpSc","CORR.TrTh.TrExpSc","CORR.TrTh.EstTh","CORR.TrTh.SimSumSc","CORR.TrTh.WSc","CORR.TrTh.EstExpSc","CORR.TrExpSc.EstTh","CORR.TrExpSc.SimSumSc","CORR.TrExpSc.WSc","CORR.TrExpSc.EstExpSc"
15,5000,146,28,0.854486545507696,0,0.00700672855643429,1.00036742986126,1,0.00606714326513284,0.00179609256663468,0.354194078580207,0.131721769919451,0.879515641668757,0.912579540993408,1.06517645279398,1.37953006391428,1.05822880147357,0.994349770348738,0.989046075840443,0.998059885241418,0.993649662487841,0.86525159622582,0.863169875952545,0.869289425445429,0.868036640060819,-0.927394559176557,0.997170883223501,0.994507956650143,0.998311605835552,0.995662807876677,0.999029471658078,0.996819774326253,0.997408330654358,0.931638727326098,0.930189011021857,0.929069360140858,0.93137199238492,0.931350039827245,0.932356919556792,0.931684839449918,0.93341808952566
15,5000,227,29,0.890161330472162,0,0.00701735027440291,1.00002733469328,1,0.00680590336018389,0.00185203302208193,0.335940292981385,0.15535936887817,0.64568266854969,0.684239455899721,1.18544158278749,1.35292342553298,1.18260918188465,0.975504392054666,0.970798052958757,0.998310361283776,0.998510579955418,0.877003145341722,0.875857982586776,0.899071774573507,0.89968039803382,-0.907087715939909,0.987676258727862,0.985290846886724,0.988936573906436,0.99852584699208,0.999154823480213,0.999255012474503,0.990802911433887,0.936894704883781,0.936484460811669,0.935872845309007,0.937261347467654,0.935383718716172,0.948193954090357,0.948514838067292,0.948660754900703
15,5000,232,30,0.836258092958963,0.00340450176006462,0.0124417647579879,0.999874988509524,0.999892847293878,0.0117511192307289,0.00250888710671687,0.409477590296427,0.102636822635183,0.451562357146053,0.475510431222637,0.928047837324901,1.00505526573464,0.927240381191218,0.910073390997598,0.894592261098662,0.998357872955786,0.998734416157496,0.770613210386599,0.759469190407219,0.861720114612029,0.863691083902142,-0.772840561187449,0.953977667976351,0.945828875166466,0.956383787191247,0.998794815912285,0.999178599128197,0.999367007739147,0.951671577997337,0.905770280878402,0.877845778247295,0.871475295351061,0.879559692019827,0.879231871943932,0.928288809914258,0.929349817830801,0.928726032281086
15,5000,160,31,0.87787623568176,0,0.00741779229788347,1.00046636172209,1,0.00697310044349228,0.00181999305519417,0.375835127812238,0.106361117379769,0.442827406214644,0.466797108715027,1.14772052280941,1.23093908110686,1.14261884706985,0.932185090111233,0.942296305113048,0.999023535834103,0.999264770567868,0.821486271243891,0.828907276617409,0.884946038198072,0.884992146761814,-0.854257120071093,0.965497327863332,0.970719478074406,0.965484447893826,0.999173446865712,0.999511648673542,0.999632317688793,0.966408022865764,0.924162487803441,0.90635879829342,0.910443450532436,0.90652455212496,0.906629357310612,0.940715705299998,0.940740212153076,0.941284007552103
15,5000,142,32,0.84850515116901,0,0.00867904045458859,1.00029346228789,1,0.0100453901963172,0.00253722263640328,0.374984038089813,0.160134147131872,1.04475132985801,1.08322706061829,1.00414824544216,1.43865951081312,0.994944781650478,0.966672985042097,0.932826204612227,0.996738922963718,0.991233722195528,0.846788180628869,0.827367739812899,0.867665295292097,0.868474768926906,-0.924086314198117,0.983195293439761,0.96582928336856,0.985084496121095,0.994056543497993,0.998368129981981,0.995607212808108,0.987803174291543,0.925532907536669,0.92021094354983,0.909597570254505,0.921915689008885,0.914576987679167,0.931485531445388,0.931919936972542,0.933065345796087
15,5000,183,33,0.866151677656079,0,0.00821992322659909,1.00010510425209,1,0.00914988946234923,0.00196319227208142,0.344281570012159,0.163425532613739,0.891722332907698,0.932019858736787,1.10796480318678,1.46969891570915,1.09870018241304,0.981822211392638,0.992926395148594,0.9974654063883,0.994575257860911,0.862571438501954,0.872382713822085,0.880886832057073,0.878079104099357,-0.895156767056702,0.990869421968727,0.996456920869435,0.992337754435984,0.995841542616438,0.998731899154273,0.997283940440691,0.990746406430607,0.934994051953946,0.928747241450522,0.934014300651807,0.93030744561807,0.931705781157542,0.938555716011081,0.937058751679614,0.939933265533685
15,5000,154,34,0.865718881026794,0.00563816677357596,0.00954773793108074,0.999707443820888,0.999749237560761,0.00861222367988182,0.00226342277883454,0.376970035137893,0.129707260949369,0.564606787443777,0.597444260121445,1.05189381488214,1.22621554424823,1.05337998630778,0.945264970710118,0.927715496502297,0.998281636279852,0.998176164637027,0.836026916408575,0.823444419122446,0.883306658233376,0.883758816430888,-0.776437555868106,0.972247381436493,0.963179887924523,0.973702329653506,0.998328695382584,0.99914044872573,0.999087666141979,0.975981307804242,0.925718000741086,0.914345075126768,0.907438383099616,0.914889339827031,0.910799525761566,0.939843954193129,0.940084473029359,0.940131394268168
15,5000,203,35,0.88493372135121,0,0.00644723104315717,1.00024662853469,1,0.0084697580610218,0.00274635464588082,0.320132145435514,0.114953078103663,0.669181990710221,0.697550004937195,1.15329708218461,1.34555602262775,1.15163610574971,0.990781257362765,0.990091885640647,0.999001054720073,0.997596651280133,0.882896571838301,0.883851223548644,0.896171936088904,0.895323101338016,-0.960052680752551,0.995379956279393,0.995033610307032,0.995935518550348,0.998333865389244,0.999500402561236,0.998797602760506,0.994432968242279,0.941830985140622,0.939625761587187,0.940133620050174,0.939920105106506,0.94289741131569,0.946663581262585,0.94621514537552,0.946951117659706
15,5000,205,36,0.872621168080882,0,0.00755811136286725,1.00025382748247,1,0.00753614003477773,0.00208792520300508,0.334668647115679,0.144317225480581,0.792144979286441,0.826741906170475,1.1364675593016,1.37901884243447,1.12985144226639,0.993234879714761,0.991877099529727,0.998158095841847,0.996021101708153,0.874223043160937,0.875928454529577,0.88299651389203,0.882073426394205,-0.926919995892586,0.99661169956747,0.995930268407245,0.99791202138403,0.997110046656531,0.999078623453553,0.998008567953278,0.996704910837195,0.936498575178606,0.934998953561413,0.935910494935054,0.936087849406005,0.938036164459208,0.939678941922203,0.939187641738436,0.940507944466481
15,5000,122,37,0.860087268387216,0.00635639755615874,0.00837364193208397,0.999584058795184,0.999643478967301,0.00687150461930079,0.00215358617358658,0.361637388835161,0.165175809161136,0.913116700094683,0.953171932873872,1.08325586199805,1.4199472495842,1.07720890961849,0.987757682601074,0.975168356634169,0.997342991799025,0.995591021671895,0.872062646104796,0.867731757080133,0.8817355673838,0.883099191977663,-0.913147882574957,0.993859991448028,0.987506129922325,0.995148853440802,0.996537054046094,0.998670612263636,0.997793075578246,0.996361627724096,0.932834683234815,0.933842945095585,0.931521205920796,0.934933750152831,0.932834169613914,0.939007756828345,0.939733574997543,0.940113235716134
15,5000,155,38,0.85890355162559,0.00460638473315086,0.00902707926961056,0.999766026428136,0.999799451224116,0.0073701605389015,0.00216029462170474,0.360434596804767,0.197242584184733,1.00701479541493,1.0530740889127,1.12368520262299,1.53859164379465,1.11090151324384,0.988052810807806,0.978773571972678,0.996281366875655,0.995108843596624,0.868571363034579,0.866391606665027,0.876314971613986,0.878590906191633,-0.915220255316516,0.994008456104779,0.989329860042988,0.995858572002833,0.995779456196762,0.998138951687417,0.997551424036187,0.996679947036121,0.932605287391274,0.931971760856829,0.930801593608986,0.933814494401622,0.932063012575473,0.936116964707929,0.937331801547154,0.938030833022658
15,5000,450,39,0.887951665030379,0,0.00714932071379212,1.00007638411999,1,0.00874436002775443,0.00195997087025744,0.305207724755423,0.0905966775085408,0.273154991106618,0.298816885725069,1.13804800525814,1.16331792824689,1.13867687654544,0.993362278438864,0.989554364220355,0.999320104643086,0.999237426078003,0.875086616122732,0.872023119449939,0.892155318897672,0.892312067482946,-0.640731235572037,0.996675613446454,0.994763471494785,0.996898564624543,0.999227824063453,0.99965999451968,0.999618640321399,0.994095202849523,0.936419833707583,0.935460643812841,0.933821781417599,0.935362250206966,0.940164330899083,0.944539739183945,0.944622711712431,0.94451274624425
15,5000,243,40,0.884554015561247,0.00670298901382978,0.00891058159649088,0.999655276288913,0.999704522533354,0.00568789122460366,0.00240730132538657,0.367773457352071,0.160130582319602,0.560595753914033,0.605700941533344,1.09172955812529,1.22371147143439,1.09174467293982,0.929178522441612,0.919705709743622,0.997919012838686,0.998865543536318,0.842560438036029,0.83557850033477,0.898544254895146,0.900053112112759,-0.84327522143998,0.963939065730615,0.959012882991476,0.967626795007341,0.998658614047181,0.998958964541931,0.999432610802908,0.972057925519237,0.927467031711788,0.917910909639944,0.914099830617406,0.919663841745801,0.911346541495844,0.947915742508344,0.948711290178819,0.948360800257499
15,5000,71,41,0.860662907499611,0,0.0081610797359726,1.00071747626538,1,0.0126884601691241,0.00204060817450273,0.404193202367661,0.123565050911729,0.563792759673641,0.594574456578899,1.06310863842185,1.21559455543168,1.05914819631655,0.911863042300479,0.934745806671483,0.998467531173446,0.997904565215671,0.809828672966424,0.825865778923699,0.884240666907596,0.882360003805981,-0.771944000980419,0.954915201628123,0.966822531114931,0.956247970468778,0.998109055983143,0.999233471803985,0.998951733176168,0.95731026789964,0.922766751080236,0.899904813281063,0.908771576868302,0.900814464527863,0.894556845681603,0.940340718520471,0.939340195991836,0.940920130892584
15,5000,300,42,0.873631566217071,0.00433933907545015,0.00869592010181476,0.999841873981009,0.999864463412294,0.0102438807356788,0.00318672464205268,0.348691728514437,0.0631420848384234,0.386601169421862,0.407038087266183,1.05758185373901,1.12434575419414,1.05715133207462,0.961545985163045,0.944282871765808,0.99960270718901,0.99815746813738,0.838769475560864,0.826276753566489,0.883285409828843,0.883462108907662,-0.72551427400699,0.980584511994272,0.971742183794554,0.980332809247948,0.998750368001277,0.999801333860387,0.999078309311828,0.97922683632481,0.926259046415088,0.915843586842679,0.908997664224991,0.915651339063597,0.918237238644445,0.939832649905738,0.939926650812531,0.940012684616186
15,5000,163,43,0.890081785101778,0,0.00583427177431844,1.00050701333744,1,0.00989147041521537,0.00146615570578632,0.347534505893173,0.0888409692715174,0.412367068145565,0.43042904171945,1.13755367154293,1.19454506944879,1.13761453496501,0.938231709185204,0.943712607916593,0.999417478609406,0.999634428292435,0.850600609561963,0.854040851751773,0.903315082771235,0.902933863501485,-0.832123104369451,0.968623615851485,0.97144871605072,0.968483145131381,0.99955521885836,0.999708696875948,0.999817197437829,0.972540950793215,0.936498057171662,0.922280114478222,0.924143306934467,0.922027889302594,0.918998816267154,0.950428894116353,0.950228321774027,0.950456393463439
15,5000,145,44,0.830499364535216,0,0.00886950793223471,1.00050401092514,1,0.0059784855056104,0.00895210707879716,0.378920563910736,0.296972932894778,1.1862719935137,1.25099125304928,1.06998900375048,1.6257269003333,1.04176954262896,0.980910214681925,0.989344778092879,0.988500226510395,0.991181836015729,0.846819439032009,0.856566132746952,0.849779097462195,0.85258765395806,-0.903912772566427,0.990409114801517,0.994658121211947,0.996942704008065,0.989471125228651,0.994233486918639,0.995581154911908,0.996803190600021,0.925539970957145,0.920227927761383,0.925508580590667,0.924655459538834,0.923596507247299,0.921834636722983,0.923356731690445,0.925925552687699
15,5000,338,45,0.897154375884339,0.00722851594998712,0.00745114472488033,0.999633876663923,0.999686179997648,0.00647436597804744,0.00138434766241464,0.316112860901254,0.116732854528368,0.509721376337008,0.540511769922822,1.18565115468872,1.29021467761544,1.181234112952,0.980067086014724,0.974152885187137,0.99905641741356,0.998844575368446,0.872226684941418,0.869636528654205,0.899763233082644,0.900458583979335,-0.910775825710739,0.98998337663555,0.986991836433887,0.990458866892674,0.998984183282271,0.99952809736073,0.999422120711987,0.989076931939833,0.936648186887417,0.933930770957579,0.932543043861357,0.934573499905085,0.937997305059573,0.948558502720124,0.948924962249036,0.949100816014088
15,5000,91,46,0.852082689144051,0.000892699536964964,0.00830373840185608,0.999991738940025,0.99999291909145,0.00696090430761546,0.00371800560252111,0.42964686397454,0.183596090777263,0.887438460822473,0.932067072801575,1.0503593172925,1.37251606069204,1.04298936435285,0.931083586457492,0.904789451614224,0.996324729888321,0.996164034609124,0.829147090681557,0.814944973098867,0.87499579414621,0.87804220661168,-0.890350243607439,0.964926725952542,0.951204211310181,0.968145831856301,0.996597810924829,0.998160673382958,0.998080174439471,0.976503750211422,0.916232743606247,0.910575142797978,0.902743027167126,0.912994004575106,0.899079659880349,0.935412098567369,0.937039063546275,0.936948003069496
15,5000,348,47,0.897767816482126,0.00749397683030333,0.0087542998194029,0.999602696055362,0.999659453761739,0.00575418080883766,0.00243075180684179,0.316225589530749,0.142257599190515,0.527566881818576,0.563103451853159,1.19697526512021,1.32203478465681,1.19202209689519,0.978742671498731,0.979166687612945,0.998636520611121,0.999027736119975,0.873872121946379,0.876159680804549,0.901466534088832,0.902259303315858,-0.874629450580247,0.989314243048553,0.989528517837129,0.990047307146567,0.998912745143428,0.999318027762494,0.999513749840379,0.988258247246477,0.938376781689253,0.934811276112123,0.936034016905662,0.935374446229353,0.939293064578732,0.949455914768469,0.949873309086985,0.950078298005491
15,5000,261,48,0.89015321691862,0.00793486398054557,0.00710132829195561,0.999521985841304,0.999590273578261,0.00712405337880177,0.00230708642165144,0.326991412894418,0.108501729654495,0.542857685608551,0.569609976429885,1.16274044630874,1.29601028336933,1.16303102477705,0.982235161414037,0.977007456799782,0.999126349412977,0.998614063111568,0.873890860852915,0.870816838655461,0.896863942623018,0.896352400383424,-0.929623230602114,0.991077777681468,0.988436875475507,0.991884543494693,0.998928119256483,0.999563079256621,0.999306791286624,0.990918969878183,0.936661985600213,0.934821298887073,0.933175674058996,0.935064827041097,0.937762616926581,0.947029008332383,0.946758892423739,0.947163982270376
15,5000,270,49,0.881559403408403,0,0.00839663484488534,1.0000300495851,1,0.0068733488366613,0.0018859394034498,0.329572734315947,0.0922765487716952,0.522219462112471,0.548673489822571,1.13643776020838,1.24788718651151,1.13605709872064,0.984305629287803,0.971102926987163,0.999279587610931,0.997716286408414,0.868230124359524,0.859608708772744,0.886526158285469,0.886775107005624,-0.877010651794624,0.99212178148038,0.985445547449053,0.992255672878603,0.998412959434711,0.999639728907835,0.998857490540274,0.991435793704427,0.934382799331943,0.931788669366355,0.927150855455974,0.931819029319539,0.93201582458287,0.941555180690685,0.941687372223725,0.941755876984452
15,5000,187,50,0.880024417233505,0,0.00931442510185718,1.00013978189438,1,0.00426000304913331,0.00191269011398152,0.34588259206114,0.198026399390015,0.694305001038791,0.742635170059149,1.16293784350625,1.37394552102722,1.15338432907303,0.973733219594602,0.976716163094649,0.996949513913024,0.998281425545115,0.871044420134867,0.874879604299852,0.892980007685125,0.894196468067254,-0.878370163650081,0.986779215222231,0.988289513803849,0.98863730381936,0.997746324329642,0.998473591995815,0.999140343267709,0.989813011533768,0.936096907399316,0.933297605340798,0.935349990270942,0.934554600304338,0.933617272527002,0.944976194242545,0.94561962123639,0.946238479385004
20,5000,67,1,0.895280798467761,0.00202324356571588,0.00929796489727779,0.999958565325708,0.99996292687037,0.00768579157999876,0.00178970907095819,0.310841984555614,0.161760053308492,0.999843967743105,1.03371868719604,1.27238096238342,1.6250677232916,1.26598723866473,0.989516645886743,0.984519849758112,0.998656914914743,0.99699881390812,0.906228144227759,0.905469643540655,0.914971704430672,0.915055743398882,-0.88920872192276,0.994744512870889,0.992229736380699,0.995428375055734,0.997837916065157,0.999328231821129,0.998498279371637,0.996345561222872,0.952308070676259,0.951960158949816,0.951561686671261,0.952601407218237,0.95148249590025,0.956541533040082,0.956585460583048,0.957159392061321
20,5000,30,2,0.862857930338595,0.00253866983778973,0.0113258119624399,0.999913116247322,0.999922261905498,0.00785373061098417,0.00248030088710521,0.345523425456732,0.167224910966268,1.39348081320675,1.43064962386834,1.12079322480996,1.795227958493,1.11376074404527,0.979844087474241,0.953141130599912,0.997780516605417,0.992593163638212,0.881711059508037,0.862969963208411,0.89705991947038,0.895566884817612,-0.916753027673761,0.989870742811525,0.976289470700116,0.990908616693329,0.995107586400011,0.998889641855103,0.996289698651056,0.991616525377494,0.943836664370298,0.93899470685837,0.928961766279114,0.939903345240708,0.936669553667047,0.947132471975479,0.946343956929832,0.948066182898236
20,5000,82,3,0.889463763897924,0.00303749690353571,0.00963899723214731,0.999898346959801,0.999909047279822,0.00560434452512827,0.00252397672298964,0.308114663407131,0.194525691948825,1.22753430080363,1.26684159942292,1.26591125018577,1.79127349184103,1.25342392281883,0.993546741541996,0.989917357936767,0.997852797726135,0.994836872439611,0.902918067292822,0.902300530060382,0.907446811442338,0.907145129214681,-0.892559635571367,0.996768148338417,0.994945907040562,0.997814306129035,0.996280126676373,0.998925821933808,0.997415095353791,0.998126819275832,0.951768519123294,0.950220009941288,0.949895010019729,0.951351480333572,0.951460526022787,0.952600027001017,0.952441667092889,0.953731906695732
20,5000,165,4,0.888619145038495,0,0.00870084101842503,1.00008073083135,1,0.00695580840209905,0.00349553602466626,0.312819178679862,0.190679992319284,1.34960452394814,1.39311475398468,1.29732228870366,1.93486740977512,1.28344817172967,0.995656486920769,0.986690030092415,0.997861222120772,0.992264117603479,0.893948913041757,0.889609968664928,0.899162305759595,0.897891021846551,-0.940405175992888,0.997825880061631,0.993322722025634,0.99882367138348,0.994784927942381,0.998930038651743,0.996124549242452,0.998077092240519,0.946691424324984,0.945488716506843,0.943191374358846,0.946752100422616,0.947894219062501,0.948241691637525,0.947571117039007,0.949587884469659
20,5000,207,5,0.899348880155777,0.00412690614621057,0.00935555726594605,0.999847754627658,0.999863780456326,0.0102160481520554,0.00185100038840914,0.315609072814801,0.11826046045812,0.555903135123639,0.5839103022589,1.2425449683834,1.35189637466123,1.24260976312208,0.9639586690081,0.95446144507858,0.999249654683979,0.999127350816787,0.875476287987485,0.868299902067586,0.914345378180181,0.914681310941412,-0.778631141481162,0.981813968635658,0.976965426757047,0.982649861655585,0.999255471080364,0.999624756938312,0.999563580177263,0.981821471979387,0.944465678745002,0.935668898696267,0.931826111496982,0.936178934722706,0.936869350446656,0.956214085955745,0.956389727538629,0.956386061098058
20,5000,170,6,0.911289255546202,0,0.00739951050494616,1.00022485188928,1,0.0076649931749845,0.00196693989262853,0.282668631742241,0.115060983950376,0.573685221649355,0.597137875302254,1.31271653052381,1.42436169319452,1.30877871588139,0.990435125485594,0.993813910548186,0.999395905562958,0.998868834271969,0.90841946529812,0.91114947033312,0.920323058873961,0.919950746728102,-0.828843300172666,0.995206071869336,0.996902156958338,0.995541094472506,0.999148411598828,0.999697907151435,0.999434257103472,0.995097027455743,0.955332192198308,0.953110416110389,0.954541497439016,0.953420747104164,0.955018264492526,0.959334695960675,0.959140629276073,0.959641871835004
20,5000,129,7,0.894366785910249,0,0.00770894164463049,1.00025949918902,1,0.00706937670938433,0.00191054622270134,0.299780189673241,0.136165803270214,0.893874868694677,0.921547503582231,1.26152032091127,1.54501937456833,1.26210112977162,0.994926276062804,0.995552925216259,0.998954418755763,0.996499698540761,0.903044227703564,0.905062237509237,0.908520233833652,0.906402680592956,-0.878617395888409,0.997459912007898,0.997773985036821,0.997972795759945,0.997710445775729,0.999477072651376,0.998248315070334,0.997488429888954,0.951277833706807,0.950286392464695,0.951347590268266,0.950355569099093,0.95133828617563,0.953163277635921,0.952051826631805,0.953193666578832
20,5000,177,8,0.898515965101094,0,0.00787880546616033,1.00021080558939,1,0.00679886343386448,0.00190596704808441,0.297514094081117,0.129143967587404,1.07019940391905,1.1009758198795,1.2717110816188,1.70292049401344,1.26891021881646,0.992303257473616,0.979321322996222,0.999054055077945,0.993768067577027,0.899061455496212,0.890345556124349,0.906230328920277,0.902848158012862,-0.957522657794902,0.996144195121176,0.989606650642679,0.996484920305326,0.996237831367735,0.999526915634564,0.996879163979781,0.99626646088811,0.94946925729057,0.948188512636708,0.943581239811575,0.948394144290027,0.948614312441055,0.951961306419687,0.950183223390553,0.952280723131366
20,5000,96,9,0.879149792246297,0,0.00710302630202715,1.00022494440178,1,0.00904432206537538,0.00198379655147378,1.41003893137884,0.448295966525344,0.803197500869724,0.943408158087429,1.24700769010115,1.49087131452366,1.15843169321332,0.389774305094473,0.384320297420768,0.987335684549556,0.997301517818313,0.860157795980365,0.855827999771259,0.901752719835068,0.91354341317525,-0.868239646638527,0.624319073146475,0.619935720394274,0.627429563920721,0.992167799149497,0.99364766620244,0.998649847453207,0.979077700763152,0.660979831792785,0.927446923538142,0.925109723098432,0.933562870025195,0.602314076965721,0.949606613200997,0.955794650108092,0.956374513499401
20,5000,175,10,0.906775836026468,0,0.00907523989093231,1.00017004711644,1,0.00968970565148138,0.00196316115635081,0.296855640790517,0.110690370896889,0.691468515713314,0.716529219031406,1.25597561355143,1.41802173414282,1.25286810689444,0.971044151195516,0.959347435330831,0.999417094399558,0.998486690964049,0.888981339782242,0.880242328659811,0.922772978917701,0.922961744262941,-0.884383646574684,0.985415725059995,0.979462829989393,0.985658785160583,0.998955897114077,0.999708504715028,0.999243059002187,0.984407834119036,0.95098046528877,0.942858069797486,0.938212304683652,0.943124200345277,0.944564557568642,0.960610732251988,0.960708980005361,0.960894441720949
20,5000,220,11,0.918236020060923,0,0.0078998106335918,1.00008185522235,1,0.00819246628989643,0.0021561150928211,0.293483331481477,0.119999993523258,0.579405864534808,0.60713880128738,1.34151846357068,1.44167159087678,1.33989318225104,0.971874652174093,0.966594072450457,0.999439325544279,0.999223381822218,0.896774838239786,0.893915508698907,0.927944205841659,0.928300250135939,-0.863037543402759,0.98583703124507,0.983155161940605,0.986271400507608,0.999373569463067,0.999719623466639,0.999611615489845,0.986512693241,0.950751652390075,0.946981962996015,0.945471051222039,0.947215498558177,0.948204078358951,0.963298606789016,0.96348339380393,0.963476619224423
20,5000,139,12,0.8900993650442,0,0.00771254815239212,1.00025070894529,1,0.0113449688309764,0.00148673846285112,0.319348068763469,0.120226499158911,0.902393806777446,0.929855082451808,1.20902818423636,1.52211454405161,1.20993776514631,0.977073087358029,0.95621585508729,0.999043257422823,0.995401927229559,0.879337886842937,0.863427546591862,0.900569471064835,0.89897663113981,-0.823370091113569,0.988470074083191,0.977862901989481,0.988727113226445,0.997116195968171,0.999521514237098,0.997698314737255,0.988435670700546,0.943520868998958,0.937730178059198,0.929208021162034,0.937690415022981,0.935997924868282,0.948983388192245,0.948143781891655,0.949064784611073
20,5000,65,13,0.878536699438352,0.00101243867283779,0.00900153293532967,0.999987482764551,0.999988800368283,0.00870134800052987,0.00255900984202417,0.320947334758753,0.24916447028301,1.31876553736032,1.36388157876993,1.22283229722683,1.81984682743553,1.19870488908785,0.983081266044591,0.993280456450306,0.995890792588801,0.99451258339478,0.88664034282264,0.898772522626307,0.900109382361374,0.900801316417624,-0.872349093092363,0.991504546658557,0.996634565149286,0.993573907573823,0.995199927081024,0.997943281248389,0.997252517366981,0.993737652557368,0.948326964882835,0.941615814874963,0.948036139936821,0.943725609056854,0.945453203352993,0.948740945865295,0.949105534920972,0.950885853332697
20,5000,64,14,0.884170485990367,0,0.0079187433129931,1.00049642615958,1,0.00823786255098498,0.00318125557507771,0.315664259487756,0.191817078691008,1.35083762558341,1.38969962695719,1.23862819721256,1.85375637587287,1.22934886822034,0.994268265176736,0.988472195591641,0.997795666706041,0.993305899512397,0.902555421426608,0.901573210924907,0.906214601113299,0.903155989653454,-0.902672859753096,0.997130014179062,0.994219390070241,0.998226743025163,0.995493021344579,0.998897225296998,0.996647329556648,0.998506828790774,0.950606989050439,0.950029168724102,0.949512090984052,0.950921066112281,0.950761178269618,0.951953045645267,0.950345194996773,0.952825329111004
20,5000,285,15,0.89399464169605,0,0.00954395334809548,1.0001084942832,1,0.00997910069562362,0.003697570982075,0.299028099687563,0.269010215737705,1.48803401747904,1.54231218939197,1.30212783128767,2.02899835570354,1.28252266542087,0.992860357986202,0.983201567889261,0.995865349567867,0.991800428951298,0.897134997029964,0.895535478617792,0.901977971842956,0.900849943623041,-0.95212284447429,0.996423784333856,0.991565211112845,0.998593264770566,0.993711836379645,0.997930533438008,0.995891775722291,0.998392494049063,0.947965150960493,0.94717210528497,0.946327363346211,0.948850706724333,0.949432138863829,0.949725208596126,0.949131151961119,0.951367392597649
20,5000,179,16,0.896001708763371,0.00169198840426911,0.00844535325460703,0.999973613647864,0.999976391158615,0.00745970036326717,0.00202252606909261,0.298822987156323,0.0910387820941596,0.678341603530404,0.700687807557884,1.218811830163,1.36981569053731,1.2179368078708,0.988838084558808,0.976794797523406,0.999515094835103,0.997256749756085,0.89676956184598,0.887596954724927,0.910687626096732,0.910234786647116,-0.873473639972256,0.994403381208455,0.988329296096906,0.994529427246224,0.998289555016416,0.999757518018796,0.998627432907832,0.993362240849319,0.949690171096337,0.946979177092073,0.942123640890582,0.946968995423062,0.947280783100204,0.954299547362741,0.954062255121287,0.954400050145676
20,5000,108,17,0.888666195157622,0.00408566482980486,0.00816772384909567,0.999824583079212,0.999843048018242,0.0062902025337488,0.00171095256970391,0.31338367640199,0.150632469897266,1.08196751273806,1.11639202967568,1.24240578004814,1.67642187328616,1.23591947751258,0.991228497301929,0.976942661668898,0.998582437049494,0.993974299176271,0.894330296321786,0.884781555990804,0.901556119021374,0.899836119129571,-0.89823825954701,0.995604588831293,0.988404098367109,0.996222365922372,0.996074879659673,0.999290967160963,0.996982597228393,0.995935619551916,0.947498891763417,0.945690380791613,0.94062827726515,0.946363585080337,0.945338636564659,0.949503090580212,0.948596921315672,0.950212852742073
20,5000,204,18,0.905760398846323,0,0.00772283007872155,1.00011260905739,1,0.00873815365659181,0.00178150504437398,0.283462081720543,0.136121036834943,1.05073869387229,1.08184350972097,1.31726766948016,1.68229524887896,1.31290954018957,0.992154055923444,0.99625040079483,0.999097527165884,0.995554601734313,0.900131063870847,0.906369846642277,0.913422269062004,0.910701262434858,-0.965168438284698,0.99606930277137,0.998123439658056,0.996593307896231,0.997243934874561,0.999548661729825,0.997774825165635,0.994577627658843,0.952966621605876,0.948752372260985,0.952034582692392,0.949159077319151,0.953327836658947,0.955731274502411,0.954306692020368,0.956032183420598
20,5000,86,19,0.88521118741369,0.000645201126706421,0.00848199998849233,0.999995283950165,0.999995780376464,0.00692109207500313,0.00178794546363615,0.30492683739353,0.139039828245306,1.12145164375281,1.15119168345278,1.21709885779733,1.65657863262102,1.21130002058985,0.993984915807709,0.998570696711227,0.998806519527337,0.99493886874846,0.901975226076419,0.905382668142519,0.906543029695349,0.903136976475391,-0.9174626256136,0.996987921595698,0.999285092809468,0.997684333637606,0.996764212752371,0.999403081607885,0.997466224364745,0.997613166169958,0.951710708598257,0.949723763036609,0.951515984176051,0.950298736618688,0.950338123140077,0.952125532529902,0.950335191643134,0.952630823547545
20,5000,118,20,0.899895349192908,0,0.00745958520630671,1.00022972616475,1,0.00837658766331439,0.00289430497320579,0.301279939414242,0.141286755187384,0.957731526137987,0.987121312813976,1.30592552198701,1.67325498857628,1.29962500061876,0.990607833972334,0.982845561562859,0.998992771405833,0.99749340961533,0.901672681903069,0.89698550494446,0.911982044920229,0.911632392344364,-0.927322171957273,0.995292838300535,0.991385677505409,0.995848678239419,0.998285331967082,0.999496258825331,0.998745918447395,0.996183123320081,0.951837794211515,0.949564469587541,0.94709318704363,0.950320963893532,0.951138634490951,0.954977510164626,0.954794424127186,0.955651979624591
