"Number.Items","Number.Students.Original","Number.Students.Removed","Number.Run","Alpha","Model.RMSEA","Model.SRMSR","Model.TLI","Model.CFI","RMSE.Item.Discrimination","RMSE.Item.Difficulty","RMSE.Theta","RMSE.EstExpSc.SimSumSc","RMSE.EstExpSc.WSc","RMSE.WSc.SimSumSc","RMSE.TrExpSc.SimSumSc","RMSE.TrExpSc.WSc","RMSE.TrExpSc.EstExpSc","R2.EstTh.SimSumSc","R2.EstTh.WSc","R2Del.EstTh.add.SimSumSc","R2Del.EstTh.add.WSc","R2.EstExpSc.SimSumSc","R2.EstExpSc.WSc","R2Del.EstExpSc.add.SimSumSc","R2Del.EstExpSc.add.WSc","R2.TrTh.SimSumSc","R2.TrTh.WSc","R2Del.TrTh.add.SimSumSc","R2Del.TrTh.add.WSc","R2.TrExpSc.SimSumSc","R2.TrExpSc.WSc","R2Del.TrExpSc.add.SimSumSc","R2Del.TrExpSc.add.WSc","CORR.EstTh.SimSumSc","CORR.EstTh.WSc","CORR.EstTh.EstExpSc","CORR.SimSumSc.WSc","CORR.SimSumSc.EstExpSc","CORR.WScvEstExpSc","CORR.TrTh.TrExpSc","CORR.TrTh.EstTh","CORR.TrTh.SimSumSc","CORR.TrTh.WSc","CORR.TrTh.EstExpSc","CORR.TrExpSc.EstTh","CORR.TrExpSc.SimSumSc","CORR.TrExpSc.WSc","CORR.TrExpSc.EstExpSc"
15,5000,138,37,0.813333788058243,0,0.0083015791032508,1.00089571192097,1,0.00595443021306021,0.00261137354899498,0.441471527922199,0.36419757398261,0.298489662657756,0.490606397939095,1.38950187684915,1.2631231178477,1.32602832001695,0.975993688504173,0.990583505802071,5.47552906349225e-07,0.0145903648508042,0.987173266127187,0.998724726897785,0.000154841887216706,0.0117063026578147,0.796830811469599,0.810355629729316,6.474523987543e-05,0.0135895634995918,0.812450699844731,0.824158935132951,1.70188927650639e-06,0.0117099371774968,0.987923928500658,0.995280616611251,0.994568957510578,0.992698110352334,0.993565934463932,0.999362160028978,0.99395725345946,0.901947296636659,0.892653802697104,0.900197550390644,0.899450231769054,0.903007805863444,0.901360471645352,0.90783199719604,0.907777848427799
15,5000,41,38,0.703248323912627,0,0.0097058191225509,1.00087217667827,1,0.00607328216431569,0.0119592227963269,0.918289623016366,0.616634422182142,0.251496334813772,0.676371424329828,1.1625247414586,0.986420000300489,0.969000225036875,0.656931925269852,0.720440954452461,7.5882780890324e-05,0.0635849119634995,0.92528127519802,0.994470883969608,0.00054602323388242,0.0697356320054712,0.72435823340303,0.77346388880385,0.000915130771301786,0.0500207861721221,0.734065309443585,0.796663865345699,4.07146341611098e-05,0.0626392705362747,0.810513371431868,0.848787932555866,0.84540388120759,0.957854863943414,0.961915419981414,0.997231609993189,0.993171387265673,0.745323683706483,0.851092376539135,0.87946795780395,0.884504836072627,0.756809157131459,0.856776113954858,0.89256028667295,0.891598969125192
15,5000,66,39,0.754619703951937,0.00717001345909002,0.011258906969093,0.998786601866455,0.998959944456962,0.0154747909579577,0.00332952819126748,0.482359335697803,0.401266754105254,0.56869882902208,0.725349680293681,1.14319428230002,1.10303700897146,1.05488096319333,0.966605382520054,0.965023125522852,0.0108939740449489,0.00931171704774691,0.971592516828992,0.990616322781002,0.00294231822992386,0.0219661241819341,0.765361601805878,0.773897098143081,0.00433696440722486,0.012872460744428,0.767562940393429,0.789069967819713,0.000931631816801781,0.0224386592430854,0.983160913848823,0.982355905730124,0.995650406016164,0.979327145877452,0.985693926545655,0.99529710276932,0.995451125983408,0.884792962732484,0.874849473798709,0.879714213903061,0.886399406730856,0.881433839270311,0.87610669464023,0.88829610368374,0.888981813741243
15,5000,105,40,0.796511540654312,0,0.00873580312728075,1.00119475488289,1,0.0110342247622019,0.00280685680426806,0.448011840876263,0.32224219525113,0.286514231781053,0.452743666751743,1.12095256321716,1.02464975551752,1.06408621159623,0.963142502644737,0.957378937730489,0.00818754038311464,0.00242397546886597,0.984918326580992,0.996446646633203,0.000920518706738371,0.0124488387589496,0.791465141293504,0.790276038719649,0.00463599639791723,0.0034468938240616,0.816542489400877,0.830785078162056,9.34353293466916e-05,0.0143360240905253,0.981398238557996,0.978457427653594,0.987482612128524,0.989886753679898,0.992430514736922,0.998221742216229,0.984590030220851,0.899377991382737,0.889643266311562,0.888974712081085,0.894816999389742,0.892720279619346,0.903627406291375,0.911474123693073,0.910564507983458
15,5000,104,41,0.80191539665827,0.00496998124023959,0.00920599517784894,0.999527836439308,0.999595288376549,0.0045970031163062,0.00216241677442494,0.452939582240057,0.370267012438774,0.325614474008121,0.527232451105102,1.35096816857812,1.20152981349937,1.27921143601335,0.977513429179308,0.990871228975571,0.000630500794708944,0.0139883005909723,0.984842630742679,0.996181129759136,0.00105675558640594,0.0123952546028634,0.787410135130441,0.802058688721418,5.73907288640152e-05,0.0147059443198413,0.796185388111773,0.810812861071274,6.92592792846947e-05,0.0146967322387862,0.988692788068826,0.995425149860888,0.996428186205907,0.989609851702892,0.992392377410608,0.998088738419153,0.996165437962243,0.896652708172361,0.887361332902465,0.895577293549483,0.895015576105498,0.896241773480194,0.892292210047679,0.900451476244708,0.899984926775659
15,5000,161,42,0.819975438278404,0,0.00883329121096671,1.0000412777184,1,0.00439382050791304,0.00185732919313079,0.416469253193753,0.404834531751703,0.228348643431587,0.489178592020027,1.3608430027238,1.23441985085941,1.28704908904907,0.978732132501789,0.99600863989594,8.16828288910942e-05,0.0173581902230421,0.983461454604194,0.998046972935877,0.000353594641417487,0.014939112973101,0.806729394633484,0.822747286516689,1.74430395349923e-06,0.0160196361871587,0.81265375984024,0.827073748311844,6.3131513333925e-05,0.0144831199849376,0.989308916618964,0.998002324594457,0.998085176625804,0.990012486026524,0.991696251179863,0.999023009212439,0.997526901854892,0.90766151450229,0.898181159139671,0.90705418058498,0.90635695818859,0.908227331865133,0.901473105444771,0.909435950637451,0.909363394686745
15,5000,70,43,0.773708430167966,0,0.00853816721934673,1.00120785417691,1,0.00619648309590387,0.00233064929181679,0.492601944183554,0.403803470235723,0.898891644884783,1.02505580506307,1.27467195286639,1.38383092414454,1.18087909571106,0.960776043395143,0.949217290258683,0.014918485962112,0.00335973282565216,0.978676358379475,0.990727727940153,0.00342153998787142,0.0154729095485494,0.763549707750353,0.766008452806682,0.00532302490473491,0.00778176996106339,0.785742426163117,0.805857515492225,0.000442190722636626,0.0205572800517446,0.980191840098224,0.974277830117612,0.989626371602821,0.983159741833982,0.989280727791397,0.995353066976816,0.989594407785263,0.886912981518126,0.873813314015272,0.875219088461102,0.885242044959686,0.88519260908209,0.886421133639714,0.897695669752408,0.898926074395499
15,5000,76,44,0.779864721552233,0,0.00856724654529067,1.00040698111697,1,0.00876547304939727,0.00230909617280336,0.443485165224061,0.455226775521032,0.320358781073234,0.594524351516047,1.19070874784723,1.02602229284682,1.08661104360942,0.965903466386014,0.975526218317106,0.00541036794029714,0.0150331198713888,0.970809438532236,0.994002934548084,0.00159236895246229,0.0247858649683096,0.792450008458357,0.805603918243966,0.00270728544306531,0.0158611952286748,0.798889834263158,0.821531258627361,0.000698855428406864,0.0233402797926093,0.982803879920106,0.987687307965991,0.995753641608581,0.980373610354795,0.985296624642669,0.996996958143847,0.995253184669109,0.902205913555125,0.890196612248304,0.897554409628723,0.902169881591368,0.900436206519113,0.893806374033637,0.906383615599576,0.906922190959538
15,5000,65,45,0.773451529614908,0,0.00932367875741919,1.00054942326294,1,0.0105542822594195,0.00249898592794648,0.466612919204947,0.410924287743387,0.381529520433979,0.606028510249036,1.24551591998927,1.09626266037571,1.16838546736311,0.976454766255888,0.986310934580928,0.00469978238571678,0.0145559507107568,0.976754930075236,0.991152118608199,0.00321802643534641,0.01761521496831,0.783181078780135,0.79266452754007,0.00322579425601344,0.012709243015949,0.783884879319316,0.795656833021296,0.00251866253017308,0.0142906162321538,0.988157257857214,0.993131881766429,0.999374347480839,0.981926268373067,0.988309126779287,0.995566230146543,0.999475097245546,0.893089517467482,0.8849751854036,0.890317093815496,0.893256529923698,0.89319982999159,0.885372734682584,0.891995982626209,0.89388519230374
15,5000,62,46,0.763294124044076,0,0.0088427505467918,1.00048158112666,1,0.00844666883132911,0.00194297481682337,0.486544310118052,0.459330605619305,0.576557495519293,0.789433213982125,1.2493179944391,1.15763085011662,1.14067940495172,0.966498544260321,0.963706329869454,0.0139303280083533,0.011138113617486,0.968896383572906,0.987295721662711,0.00513437619645718,0.0235337142862616,0.763518697154407,0.773875298794334,0.00544753186844604,0.0158041335083733,0.766914956960517,0.790312320715344,0.0017757626918351,0.0251731264466621,0.983106578281481,0.981685453630364,0.996494918979226,0.974436865877029,0.984325344371924,0.993627556815284,0.996605071676739,0.883930986060167,0.873795569429376,0.879701823798458,0.886360659112452,0.883204922565717,0.875736808042529,0.888995118499165,0.889832200288025
15,5000,47,47,0.746947258206164,0,0.0102100969989108,1.00004755435548,1,0.00906539085631353,0.00287774537759714,0.512208702669738,0.502395214150582,1.26842155440205,1.41091698559772,1.26846674102012,1.64840887902772,1.13999054262025,0.947026663700951,0.924096206083125,0.0292714078509627,0.0063409502331363,0.962394758728546,0.977235615374838,0.00971532015757315,0.0245561768038651,0.746207950320746,0.747898941084328,0.0117177696360725,0.0134087603996542,0.758080638037755,0.78555132435071,0.00286677524948087,0.0303374615624353,0.973152949798207,0.961299228171501,0.990967824380247,0.966958960558538,0.98101720613277,0.988552282570243,0.993493884850259,0.880230711356267,0.863833288500013,0.864811506100796,0.881767759956269,0.876404220962576,0.870678263216531,0.886313333054801,0.88970273720526
15,5000,61,48,0.757815225214401,0.000548597449811546,0.0103321305359346,0.999993229878264,0.999994197038512,0.00889240236550911,0.00227039034603988,0.483526415770208,0.479763503764081,0.391855379627977,0.654220197296691,1.20856394049472,1.0598450995012,1.08627794630933,0.954547546022592,0.960923226622483,0.00888559817335222,0.0152612787732432,0.963123358061262,0.992648239287587,0.00184530531073568,0.0313701865370611,0.757060947367334,0.774278507293765,0.00282616089050436,0.0200437208169348,0.76505649082727,0.797917107536622,0.000220485873503096,0.0330811025828555,0.977009491265357,0.98026691600935,0.992910407773798,0.975537730085454,0.981388484781262,0.996317338646471,0.992750677275897,0.886308457845413,0.870092493570272,0.879930967345601,0.886662328090909,0.882619261630857,0.874675077287142,0.893262059832736,0.893282563554244
15,5000,115,49,0.808833382601953,0,0.00949372873535457,1.00079362253208,1,0.0092342454855196,0.00239705535731692,0.424203436106784,0.388345205114505,0.464244465420159,0.632873026854613,1.24788749336396,1.1853697835607,1.18974689498716,0.978550970170332,0.989690609794303,0.00170369703896334,0.0128433366629345,0.982511777650774,0.995596934906425,0.00124488750503893,0.0143300447606893,0.811344286331192,0.818556744766203,0.00199922137185116,0.00921167980686155,0.818842744726341,0.828411695123328,0.00136093114157532,0.0109298815385626,0.989217352339885,0.994831950529487,0.998192220251282,0.987929113299227,0.991217321101066,0.997796038730574,0.996475543711379,0.908443955576378,0.900746516136029,0.904741258463547,0.906852523563094,0.908808395523669,0.904899300876258,0.910171244944229,0.910831175198796
15,5000,78,50,0.785678430036419,0.00599557429889193,0.0110167599091957,0.999207703817611,0.999320888986523,0.00429471510585544,0.00209479288928919,0.468107167788585,0.519288244621386,0.276240635759623,0.602047294941701,1.38553761642347,1.29005351995944,1.2794804094681,0.959404223232024,0.99465471977697,3.77154227404475e-05,0.0352882119676865,0.969798919853876,0.998144934100396,0.000181108920609629,0.0285271231671297,0.778217795353057,0.805375430840473,1.48533839527953e-06,0.0271591208258108,0.784987966859711,0.809127792460857,7.26229333066764e-05,0.0242124485344527,0.979491818869368,0.997323778808552,0.995435106091681,0.98324275741051,0.984783691911008,0.999072036492062,0.996559653551327,0.897176264541191,0.882166534931505,0.897427117286119,0.895856535661516,0.895750059899024,0.885995466613522,0.89951530974234,0.899566158852175
20,5000,39,1,0.819081938103234,0,0.0098484054168569,1.00015979567046,1,0.00880817388463854,0.00390260616495543,0.410960780881068,0.614598547848673,0.711581746379541,0.953165076326042,1.48279555355311,1.4895298291375,1.35280903626637,0.96183285902388,0.990113313749353,0.000133781409012879,0.0284142361344863,0.970571197051663,0.997061779082545,0.000295499305998814,0.0267860813368811,0.819979878576343,0.84437601961105,9.66568252753763e-05,0.0244927978599825,0.828604116563506,0.851698454109233,0.000209462891272438,0.0233038004369996,0.980730778054752,0.995044377778878,0.995701481531755,0.983513064751453,0.985175718870326,0.998529808810205,0.995976359654908,0.920227652861148,0.905527403547978,0.918899352274802,0.918264380283628,0.919482218870027,0.91027694498076,0.922875102117959,0.922881016818479
20,5000,57,2,0.835870411701493,0,0.00947475895930164,1.00048732246247,1,0.00765429894239346,0.0024287836300883,0.400613413734277,0.50816870082733,0.768466905762956,0.965902049551226,1.61980939903598,1.56190251702333,1.52023507475981,0.98071168153373,0.993258444260697,0.00165132871142371,0.0141980914383906,0.984055301958655,0.992588896654826,0.00283731492964923,0.0113709096258201,0.833943560843147,0.847864936052922,0.000705082974539195,0.014626458184314,0.836650155314932,0.84783770493266,0.00128954689828997,0.0124770965160179,0.990308881881673,0.996623521827925,0.998804994647721,0.987147854591008,0.991995615896892,0.996287557211685,0.999015403137923,0.9216716732634,0.913205103382119,0.920795816700381,0.921140616408207,0.921550855252641,0.914685823283017,0.920781029850561,0.922284755426749
20,5000,38,3,0.819628974744701,0,0.0107792483617582,1.00002774686858,1,0.0070620683295162,0.00488561931185837,0.434373122149185,0.640753111226712,0.20348130356826,0.682726090892192,1.42720012093483,1.29262883245222,1.28691293919158,0.916141620077932,0.943273375617607,0.000334736818067949,0.027466492357743,0.967341637607289,0.997917573680085,0.000190108578037917,0.0307660446508332,0.803918435469874,0.821641901529253,0.00119245080752506,0.0189159168669049,0.837921514590639,0.862139776038375,0.000367337445417504,0.0245855988931535,0.957152871843329,0.971222618979607,0.974152865295474,0.981950386152128,0.983535275222648,0.998958244212482,0.980400839011471,0.914707093907039,0.896614987310537,0.906444648905411,0.909477877523541,0.90042308437092,0.915380529938582,0.928514822734875,0.928895874191788
20,5000,33,4,0.817138644589805,0,0.0100769245137488,1.00026266816045,1,0.00481824802294906,0.00208157836470504,0.421099087603657,0.586891487068869,0.718458491307869,0.957139556476268,1.4619262575273,1.41760444768098,1.33191717906482,0.95944641963763,0.959921490549755,0.00909913442648536,0.00957420533861097,0.972386121388604,0.991308890790411,0.00243241268784522,0.021355182089652,0.815857301931182,0.819515806699393,0.00622981537644407,0.00988832014465535,0.828189698794224,0.848581254189172,0.00114600466990633,0.0215375600648543,0.979513358580489,0.979755832108059,0.993104312452048,0.980732766046483,0.986096405727454,0.995644962218165,0.993149693555012,0.915772416954797,0.903248195088803,0.905271123310245,0.914725986420455,0.912373181375617,0.910049283717219,0.921184701451979,0.92232906786412
20,5000,45,5,0.831745074677186,0,0.00864293588461596,1.00005741978673,1,0.00845515914465985,0.00271039254694007,0.394603276636231,0.640109466900644,0.703004713025693,0.966011109835639,1.54930520899666,1.55968088731642,1.41090572147286,0.96585667443067,0.994814780487813,3.15190413279209e-05,0.0289896250984708,0.972585370508674,0.99729150541135,0.000326660677768431,0.0250327955804445,0.836677152203306,0.859488116091607,0.00014570160096139,0.0229566654892626,0.839455122781835,0.860155344339481,0.0003485678109868,0.0210487893686332,0.982780074294687,0.997404020689616,0.997338483939688,0.984345931909751,0.986197429782026,0.998644834468867,0.998496394994883,0.926586203867527,0.914700580629151,0.927085819162178,0.92708756847752,0.925911896076923,0.916217835878474,0.927445601822275,0.928517579240351
20,5000,32,6,0.809896623068137,0.00640573551473954,0.0106556895115238,0.999085075335047,0.999181383194516,0.00677986371712274,0.00301436799921727,0.426975334022916,0.496179181523637,1.1423378645591,1.29037085637765,1.41408409161198,1.60208006659586,1.30300344907765,0.973495998265592,0.960315503223162,0.0181154389901743,0.00493494394774463,0.978471028467444,0.982784760163153,0.00859157347158235,0.0129053051672909,0.817570683601188,0.812585875154005,0.0115110423371284,0.00652623388994489,0.823471044114986,0.835252511473841,0.00407129224400371,0.0158527596028585,0.986659008100363,0.979956888451304,0.996648601282436,0.978534266369865,0.98917694497367,0.991355012174323,0.995938134731907,0.912908310424826,0.904196153277146,0.901435452572177,0.913534066785373,0.912214942475753,0.907453053394492,0.913921501811748,0.917940870085536
20,5000,16,7,0.818767919475083,0.00437357959680704,0.0103001455770987,0.999554828381913,0.999601688552238,0.0152375463174386,0.00510411408032771,0.403065312482392,0.639087071100537,0.369341647221463,0.753097907044045,1.49239557873612,1.32692028741216,1.34809620416216,0.960615939660082,0.989559032918878,4.02057531206923e-05,0.0289832990119169,0.970936755830661,0.998316854041553,0.000133963434968853,0.0275140616458611,0.830621900165758,0.85465910923313,7.8553890346722e-05,0.0241157629577184,0.841432230767016,0.864467940594588,0.000164861145206863,0.0232005709727781,0.98011016710372,0.994765818129513,0.994254623622458,0.984136371274183,0.985361231138439,0.999158072599903,0.994566567909663,0.926179461509037,0.911384606061436,0.924477749452701,0.924014529057064,0.924069377214874,0.917296152159713,0.929767680979817,0.930249685086028
